piRqikayA \>2\piRqaka
muRqyas \>1\muRqa
pacatI \>1\pacata
pInAm \pIna\pa
deva \=\>1
DarzatAm \>2\Dfz
dAtA \>1\>2\dAtf
Bakzayizyati \>1\>8
buBoDizitA \buBoDizita\buD
mAlAyAm \>3\mAla
cityE \>2\citi
duDukzanti \duDukzat\duh
AkarRyA \AkarRa\AkarRya
UrRA \=\UrRa
kzveqizyati \>1\kzviq
mEtryAs \mEtrI\mEtra\mEtri
mfqatas \>2\>4
dArayatAm \>2\dF
mftyO \mftya\mftyu
aSasyaTAs \<1>5\SaMs
KyAsyatas \>2\>6
piRqyos \piRqI\piRqi
kzoBayate \>1\kzuB
devyase \>4\dIv\deva
pIvarI \pIvan\pIvara
AKyAnAm \>3\AKyAna
udAn \uda\udan
maMhayanti \>6\maMhayat
amApyaTAs \<1>6\mI
DArAm \>1\DAra
majjayizyate \>1\>8
kzite \kzita\kziti
Sizyemahi \>6\SAs
cakriRos \>3\cakrin
pfTvI \=\pfTu
tApayati \>1\tap
anizyati \>1\>6
loWayAvahe \luRW\luW
jApayaTas \jap\ji
cApayatas \>2\ci
yunatAm \>2\>5
dAyanti \>5\dAyat
dArayizyate \>1\dF
pArayanti \pArayat\pF\pf
boDinA \>1\>2
codanAByAm \>4\codana
laNgati \>1\>3
kzapyatAm \>5\kzI
dozAn \>1\doza\dozan
SikzyAvahE \>6\Sak
bimbAsu \>2\bimba
strIkasya \>3\>5
mandayate \>1\>5
mfqatAm \>2\>4
tarpayizyati \>1\tfp
varjayizyanti \varjayizyat\vfj
vraRayitA \>4\vraRayita
paRqAsu \>2\paRqa
kusumayatas \>2\>5
valgUyizyate \>1\valgu
mfgasya \>3\mfgA
vizwe \vizwa\vizwi
gacCanti \gacCat\gam
sADayatas \>2\siD
vaMSyAs \vaMSI\vaMSya
kalpanAnAm \>3\kalpana
SiSikziDve \<2>4\Sak
vAsanAyAs \>3\vAsana
ISam \>1\>2\ISA
ninftsatAm \<2>5\>2
candizyatas \>2\>7
deha \=\dah
kaRqayatAm \>2\>6
BOtyAm \BOta\BOtya
mreqayatas \>2\>6
mahayizyanti \>9\mahayizyat
acate \<1>1\>1\aYc
pramadAni \>2\pramada
SrAmyatas \>2\Sram
rAjayatAm \>2\>6
INKizyatas \>2\>7
jAsayate \>1\jas
BAvayizyate \>1\BU
IyAvahE \<1>4\i
majjayanti \>6\majjayat
AwO \Awa\Awu
sUtikAByAm \>4\sUtaka
tUrya \=\tvar
SyAsyate \>1\>5
KaRqikayos \>3\KaRqaka
Cardayizyanti \Cardayizyat\Cfd
SIla \=\>1
aloWayam \luRW\luW
SIlanti \>4\SIlat
sudAmAni \sudAma\sudAman
hiMsayizyate \>1\>8
Gozizyati \>1\Guz
pacatas \>1\>2\>3\>4
SoDayizyati \>1\SuD
Slekzyanti \Slekzyat\Sliz
hftsu \hfd\hfdaya
yantrayati \>1\>4
Bakzizyati \>1\>6
budDe \budDa\budDi
kArAByAm \>4\kAra
gopayanti \gopayat\gup
dAhayanti \dAhayat\dah
liKizyati \>1\>6
jasizyati \>1\>6
vAcayanti \vAcayat\vac
yasyE \>2\yad
JampAs \>1\Jampa
avidye \<1>2\avidyA
revatA \>1\revata
suzUzyE \suzUvas\suzuvas
setAsmi \sA\si
sutAm \>2\>3\suta
sajanti \saYj\sajat
devayetam \>5\>6\dIv
pOrohityas \>1\pOrohita
revate \>1\revata
pratizWeByas \pratizWA\pratizWa
kuwes \>2\kuwi
praBeByas \praBA\praBa
stamBizyate \>1\>6
vartanO \vartana\vartani
atte \atta\atti
Anayatas \>2\an
mumUrzARi \>2\mf
adevayan \<1>3\<1>4\dIv
Darizyate \>1\Df
nodayizyatas \>2\nud
vaktre \vaktf\vaktra
sAdayati \>1\sad\svad
sIvyatas \>2\>5
gArgyAm \gArga\gArgya
gAlayizyatas \>2\gF\gal
vAsyeDvam \vAsa\vas
vAhikAyAm \vAhaka\vAhika
garjati \>1\>3
Asata \>3\as
urozizyati \>1\uruz
daRqayatas \>2\>5
vAdayate \>1\vad
mukuwI \mukuwa\mukuwin
mizatAm \>2\>4
izwe \izwa\izwi
uttarARi \>2\uttara
tarjayati \>1\>5
KAnayizyatas \>2\Kan
staryas \>1\starI
rAtO \rAta\rAti
kuwwanIm \>1\kuwwana
kzveqanti \kzveqat\kzviq
kazatas \>2\>4
saMsTAni \>2\saMsTa
pAlaye \>4\pAli
SasyetAm \>5\SaMs
lipI \lipa\lipi
nizWEs \nizWA\nizWa
caryAm \>1\cara\carya
samAya \>2\sama
kArARAm \>3\kAra
irAs \>1\iras
hIyE \hA\hi
yAji \>1\yAjin
ejizyatas \>2\>7
dunduBe \dunduBa\dunduBi
Candayizyati \>1\>8
mApayet \>5\mI
Candayati \>1\>5
nindatas \>2\>4
gAlayitAsi \gF\gal
meDe \meDA\meDa
vArtAnAm \vArttA\vArtta
kAreRa \kArA\kAra
Arye \Arya\f
Asayizye \>6\as
yokzyati \>1\yuj
dUzayanti \dUzayat\duz
arizyan \<1>3\arizyat
pArayitA \pF\pf
mimaya \>4\mI
GawyO \Gawa\Gawya
kolAni \kola\kul
Betsyate \>1\Bid
yAtanAya \>2\yAtana
prAcyAm \>3\prAcya
poTyAs \poTi\poTya
saNKyEs \saNKyA\saNKya
vaNganAByAm \>6\vaNgana
avivikzyata \viS\vic
ruditAm \>4\rudita
cUrRayizyate \>1\>7
vartikas \>1\vartikA
ASramI \ASrama\ASramin
kzapatAm \>2\>4
sIvayizyatas \>2\>9
yantre \yantf\yantra
stamBate \>1\>3
nirapekzAByas \nirapekza\sApekza
mARqavyas \>1\mARqava
mohayatas \>2\muh
pacA \>1\paca
paYcanavatyos \paYcanavata\paYcanavati
rate \rata\rati
srutO \>1\sruta\sruti
mumukzyati \>1\muc
kusumayizyatas \>2\>8
cakrO \cakra\cakri
avantIBis \avanti\avat
rIyantAm \rA\ri
yugam \=\>1
bodDA \bodDf\buD
dantI \danta\dat
prArTanAni \>2\prArTana
gAlayitAsmi \gF\gal
pyAyayate \>1\>6
valate \>1\>3
plAvayatAm \>2\plu
kruYcizyatas \>2\>7
mfqye \>2\mfqya
arzati \>1\fz
Arzas \>1\fz
vejye \vejya\vij
boBavatyas \>3\boBoat
svananti \>4\svanat
zWIvizyanti \>7\zWIvizyat
karuRAyizyatas \>2\>8
pArayitAsTas \pF\pf
akzAyAm \akza\akzan
vimalAByas \>4\vimala
takza \>1\takzan
astam \=\>1
nayate \>1\nI
sAdayanti \sAdayat\sad\svad
sUtrayanti \>5\sUtrayat
mUrCayate \>1\>5
sAdyeyATAm \sad\svad
rAje \>1\rAjan\rAji
awitA \>3\awita
jahizyatas \>2\hA
pUyeTe \>3\>4
mIyevahi \>6\mA\mi
ninftsyate \<2>5\>1
vyADayatas \>2\vyaD
BizajyitA \>4\Bizajyita
vAsayasi \>4\vas
stfRate \>1\stF
stamBye \>2\stamBya
raDyati \>1\>4
vartikAByas \>4\vartaka\vartika
lambitA \>3\lambita
kaTayanti \>6\kaTayat
glAni \=\gla
gumPizyati \>1\>6
pAdayatas \>2\pad
janayizyanti \>9\janayizyat
jYApayizyate \>1\>9
manuzyas \>1\manuza
BAvikayos \>3\BAvaka
vimalayos \>3\vimalA
SoBAni \>2\SuB
mAse \>1\mAsa
ASinAm \>2\ASina
jite \>1\jita
rodayizyanti \rodayizyat\rud
gATayos \>3\gATA
smArayizyati \>1\smf
jalpyAs \jalpi\jalpya
vivivikza \viS\vic
BaNgI \BaNga\BaNgi
aryAm \ari\arya
divam \>1\>2
arcanti \arcat\fc
kzepayizyatas \>2\kzip
viyanti \vI\viyat
vfScatAm \>2\vraSc
AhArI \AhAra\AhArin
valaye \>3\valaya\vali
dArayizyati \>1\dF
kuRqayati \>1\>5
maRqayati \>1\>5
vAntO \vAnta\vAnti\vAt
dizwe \dizwa\dizwi
agAlayAvahi \gF\gal
mayatas \>2\>3\mA
avayavI \avayava\avayavin
mArgayanti \>6\mArgayat
vApayitAsi \>8\vap
viw \viS\viz
carcena \carcA\carca
vyAqe \vyAqa\vyAqi
sItO \sItA\sIta
sAvaDAnayati \>1\>4
samAt \>1\sama
caNkramARi \<3>3\caNkrama
Cardati \>1\Cfd
BUzye \>2\BUzya
SAlAni \>2\SAla
aninizitA \>7\aninizita
gahye \>2\gahya
sIyemahi \sA\si
apAryaTAs \pF\pf
Ditsyati \>1\DA
Amayam \<4\>1
vaqavA \=\vaqava
loBayati \>1\luB
rakzARi \>2\>3\rakza
yApayati \>1\>6
dalizyanti \>7\dalizyat
upalam \>1\upalA
Sikza \Sak\SikzA
suzUzA \suzUvas\suzuvas
pArayitAsi \pF\pf
vivitsyanti \vid\vivitsyat
yuvati \>1\>4\yuvan
AsTam \AsTA\as
kzamAt \>1\kzama
vfndAya \>2\vfnda
varivasyatas \>2\>5
gopasya \>3\gopA
parTayate \>1\pfT
dvAnavatIs \dvAnavata\dvAnavati
kArikayos \kAraka\kArikA
klAmayizyate \>1\klam
KaqyO \Kaqa\Kaqya
Anayizyati \>1\an
uzyeTAm \>5\vas
kutsA \=\kutsa
sAdayeyam \sad\svad
vAsyete \>5\vAsa\vas
vAsayAmas \>5\vas
avaratas \>1\>3
mAtre \mAtf\mAtrA\mAtra
Bedayati \>1\Bid
kaTayatAm \>2\>6
SiTilayate \>1\>4
yaBanti \>4\yaBat
caryAByAm \>4\carya
vizAyitA \vizAyita\viza
ahAt \<1>1\ahan
maDvasya \>3\maDu
tArayate \>1\tF
sPuwa \=\>1
Gozayati \>1\Guz
mArjayizyate \>1\mfj
nirapekzAyE \nirapekza\sApekza
gATezu \gATA\gATa
prIRatAm \>2\>5
GrAsyati \>1\>5
karRyA \karRI\karRya
BAjam \>1\>2
vepayanti \vepayat\vip
balO \bala\bali
baMhayizyate \>1\>8
saraRim \>1\saraRa
Asaye \>3\as
stuvanti \>5\stuvat
savanti \sU\savat\su
valati \>1\>3
pavitrayizyatas \>2\>8
yuvatAm \>2\>5
carizyanti \>7\carizyat
BAvayitA \BAvayitf\BU
nakzizyate \>1\>6
sTagayizyati \>1\>7
BadrA \=\Badra
suraTa \=\>3
cikIrzAm \>1\>2
nakzizyati \>1\>6
jAgarayatas \>2\jAgf
sTApayizyati \>1\>9
yatAm \>2\i\yata
DfzwO \Dfzwa\Dfzwi
SAlO \SAlA\SAla\SAli
Sozye \Sozya\Suz
SuSrUzitA \Sru\SuSrUzita
Darizyanti \Darizyat\Df
pUlyA \pUla\pUlya
ilayizyate \>1\>8
pipatizyate \<2>6\>1
vfndas \>1\vfndA
praTayati \>1\>5
aYcizyanti \>7\aYcizyat
mfgayO \mfgayA\mfgayu
hfdByas \>4\hfdaya
sajjayati \>1\saYj
dAsayati \>1\das
SIkanti \>4\SIkat
nadizyati \>1\>6
runDate \>1\ruD
laBizyatas \>2\>7
Darzayanti \Darzayat\Dfz
Asyeran \>5\as
dohayizyati \>1\duh
SoBizyatas \>2\SuB
karSizyati \>1\kfS
pipratIm \pipFat\pipfat
mUzatas \>2\>3\>4
muktAn \>1\mukta
juhuvaTur \<2>5\hU
vAsyantAm \vAsa\vas
Kelati \>1\>3
pAryaDve \pF\pf
CadA \>1\Cada
jIyAmahe \ji\jyA
tiranti \tF\tirat
PenAyizyati \>1\Pena
piMSatAm \>2\piS
Satyas \>1\Sata
gopAyatas \>2\>5
udanyizyate \>1\>7
raRayate \>1\>5
sPalatas \>2\>4
Bojayatas \>2\Buj
gayAn \>1\gaya
sApayizyatas \>2\sap
BaNgyA \BaNgi\BaNgya
jetA \jetf\ji
nAvya \=\nO
tyAjayatAm \>2\tyaj
gumPizyatas \>2\>7
vIjizyanti \>7\vIjizyat
Avilayati \>1\>4
arSasAm \>2\arSasa
tapasyanti \>5\tapasyat
oBizyanti \oBizyat\umB
janyA \jana\jani\janya
vApayaDvam \>8\vap
juhaviTa \hU\hu
pUjayizyate \>1\>8
yamizyati \>1\>6
cikzyuze \cikzIvas\cikzivas
pAyye \>3\pAyya
nikazAyizyatas \>2\nikaza
kvATayati \>1\kvaT
udIcI \=\udac
vimalO \vimalA\vimala
ApAnAm \ApAna\Apa
cOryA \cOra\cOrya
izyatAm \>2\>5\iza
aBijYam \>1\aBijYA
viSadayizyate \>1\>7
hUyemahi \>6\hu
manTAnAm \manTAna\manTa
asuryAs \asura\asurya
iNgayizyanti \>9\iNgayizyat
kubjikayA \kubjaka\kubjikA
avantyE \avanti\avat
jigadizitA \<2>5\jigadizita
akzanti \>4\akzat
kowizyati \>1\kuw
gAlyase \gF\gal
zaRQayatas \>2\>5
pUlezyatas \>2\pUla
vAcye \vAcya\vac
gAlyAvahe \gF\gal
patyati \>1\>4
dakziRasyAm \>4\dakziRA
upamAni \>2\upama
izayemahi \>6\>7
SAlinA \>1\>2
mIyeyAtAm \>7\mA\mi
gAlayet \gF\gal
kArayitArO \kArayitf\kf
kzveqayizyati \>1\kzviq
ahinas \>3\hiMs
majjan \=\majjat
boBavatyos \>3\boBoat
Bujas \>1\>2
trapayati \>1\>5
lazate \>1\>3
piRqike \piRqaka\piRqika
mApya \>3\mI
jihAsati \<2>4\>1
jigarizati \>1\gF
varizyate \>1\vf
taryas \tara\tari
BrAntO \BrAnta\BrAnti
yAcizyati \>1\>6
sevayizyatas \>2\sIv
zaRQayizyatas \>2\>8
smArayanti \smArayat\smf
gAtrA \gAtf\gAtra
varDayizyati \>1\vfD
iqAyE \>2\iqa
jinvizyati \>1\>6
sItAm \>1\sIta
luWate \>1\>3
Ihye \>2\Ihya
Suzyate \>1\>4
izayeta \>4\>5
Bakzyatas \>2\Baj\Baz
videSyAm \videSa\videSya
pluzyatas \>2\>5
satyE \>2\satI
surAya \>2\sura
hvalatAm \>2\>4
Api \=\ApI
kaTayizyate \>1\>8
rodayate \>1\rud
jaGruzyAs \jaGfvas\jaGrivas
jiGhatsyatas \>2\Gas
aBiDyAnAm \>3\aBiDyAna
ajyantAm \>6\aYj
meDAyE \>2\meDa
varzayate \>1\vfz
dyotAni \dyota\dyut
rAmayanti \rAmayat\ram
drazwArO \dfS\drazwf
nizWe \nizWA\nizWa
hrepayizyanti \hrI\hrepayizyat
pArayAmahe \pF\pf
lavizyati \>1\lU
aYjasas \>1\>2
revatAm \>2\revata
nizWeByas \nizWA\nizWa
starizyati \>1\stF
japAByAm \>4\japa
vivikzyeya \viS\vic
stamBanti \>4\stamBat
vecayizyatas \>2\vic
ajApyata \jap\ji
kAsyate \>4\kas
payasyatAm \>2\>5
agAt \<1>1\aga
INKayizyanti \>9\INKayizyat
roDayanti \roDayat\ruD
mOlyE \mOla\mOli
vAsayizyAmi \>7\vas
hrAdayizyanti \>9\hrAdayizyat
aNgizyati \>1\>6
ariRAm \<1>3\arin
klIbezyatas \>2\klIba
tudati \>1\>3
sukfti \=\>1
kzamayA \>2\kzamA
dozasya \>3\dozA\dozan
vAsayizyAvas \<9\>8
vyaNkawasya \>3\veNkawa
kledayate \>1\klid
vedApayitA \vedApayita\veda
vivakzyatas \>2\vac
BAtAm \>2\>3\BAta
kunTizyanti \>7\kunTizyat
kuwI \=\kuwa\kuwi
amAva \<1>2\>3
darBayatas \>2\dfB
mokzyate \>1\muc
lazyanti \>5\lazyat
pramATI \pramATa\pramATin
yadfcCAByAm \>4\yadfcCa
raBasA \>1\raBasa
vevezati \>1\viz
skandayatAm \>2\>6
stamBizyati \>1\>6
cikzyuzAm \cikzIvas\cikzivas
urasyatas \>2\>3\>5
upaDe \upaDA\upaDi
varzya \=\vfz
Sapsyati \>1\>5
BAvike \BAvaka\BAvika
dudUzyas \>1\duduvas
suzuva \>4\sU
stoBati \>1\stuB
Sikzayizyatas \>2\>9
kASyas \>1\kASi
modayizyatas \>2\mud
vaqavAByas \>4\vaqava
kArezu \kArA\kAra
loBayate \>1\luB
manyAByAm \>4\manya
SfNgiRe \SfNgiRa\SfNgin
narmadAByAm \>4\narmada
daSAni \>2\daMS
arjayatas \>2\fj
avarohiRam \avarohaRa\avarohin
BaRati \>1\>3
ASAByas \>4\ASa
ASanIyas \>1\aSana
gATas \>1\gATA
jarayatAm \>2\jF
catuzpaYcASatas \>2\>3
svaratas \>2\>3\>4
kutUhalI \kutUhala\kutUhalin
ISAyAs \>3\ISa
vidBis \>3\viD
pOrohityA \pOrohita\pOrohitya
majjAni \>3\majjan
jiGhatsatAm \>2\Gas
uzyasva \>5\vas
skamBizyate \>1\>6
apsarAyizyate \>1\apsaras
EnutAm \i\in
hvArayatAm \>2\hvf
arvAcI \>1\arvAcin
samAByAm \>4\sama
Bakzyase \>4\Baj
BraMSayizyati \>1\>8
jayantyAs \jayanta\jayat
rasAByAm \>4\rasa
samBavas \>1\samBu
DIyantAm \>6\DA\DyA
jyAsyate \>1\>5
parizyaTa \pF\pf
prAvayanti \prAvayat\pru
muKaryA \muKara\muKarya
rajate \>1\raYj\rajata
syandatAm \>2\>4
yiyatizitA \<2>5\yiyatizita
BAvayitArO \BAvayitf\BU
gadAm \>1\gada
jawAya \>2\jawa
sahye \>2\sahya
laNGizyati \>1\>6
vAtam \>1\>3
codate \>1\cud
mUzO \>1\mUza
pallavye \pallava\pallavya
saMsTeByas \saMsTA\saMsTa
trowitA \trowita\truw
svadizyati \>1\>6
rIye \rA\ri
aDvarIyizyatas \>2\aDvara
stozyanti \stozyat\stu
devayaTas \>5\>6\dIv
tandryA \tandrA\tandrya
maRqa \=\>1
yazwArO \yaj\yazwf
veSye \veSya\viS
asyan \asyat\sA
snuhi \>1\>2
varzARAm \>3\varza
arIye \rA\ri
muzwikayA \>2\muzwikA
jyAsyanti \>6\jyAsyat
Salati \>1\>3
pAkyA \pAka\pAkya
mimyize \>5\mI
DarAm \>1\Dara
kzapyAvahe \>6\kzI
arces \arci\fc
sIvizyatas \>2\>7
rocayatAm \>2\ruc
BavitA \BU\Bavitf
aSrEs \aSri\asra
SilEs \SilA\Sila
udyasva \und\vad
sisfkzO \sisfkzA\sisfkzu
vikArI \vikAra\vikArin
cakriByas \>4\cakrin
suyaSAs \suyaSa\suyaSas
karawI \karawa\karawin
taraNgye \taraNga\taraNgya
hariRas \>1\>3
mApayAmahE \>8\mI
vAcikayA \>2\vAcaka
klIbAyizyatas \>2\klIba
pipatizatAm \<2>6\>2
viSya \=\>2
vasitA \>3\vasita
muktAsu \>2\mukta
mAtrezu \mAtrA\mAtra
vitfzRezu \vitfzRA\vitfzRa
aSvasyatAm \>2\>6
vfzasyitA \>5\vfzasyita
jozayizyanti \jozayizyat\juz
kowizyatas \>2\kuw
Sikzyatas \>2\Sak
saMsTena \saMsTA\saMsTa
fcO \>1\fca
dyotizyatas \>2\dyut
lAzye \lAzya\laz
krApayizyatas \>2\krI
hAri \hAra\hArin
tuhinayizyanti \>8\tuhinayizyat
urasyitA \>4\urasyita
SAradAnAm \>3\SArada
KanitAras \>6\Kanitf
rase \>1\rasA\rasa
mattas \>1\asmad
garhitA \>3\garhita
viviDa \=\vyaD
prajYAm \>1\prajYa
yuyukzitA \yuj\yuyukzita
BAnti \>3\BAt
puzkarAyitA \puzkarAyita\puzkara
uzasyizyati \>1\>7
pratIkzAs \>1\pratIkza
urasyizyatas \>2\>8
AdyAs \>1\Adi\Adya
arIyanta \rA\ri
vimalEs \vimalA\vimala
droRe \droRa\droRi
BfSAyitA \BfSAyita\BfSa
varivasyizyati \>1\>7
pUrayizyanti \pF\pUrayizyat
UhiDve \>4\vah
devayitAsTas \>8\>9\dIv
pAryetAm \pF\pf
tares \tF\tari
cawati \>1\>3
vfttIni \vftti\vfttin
kzayizyanti \kzI\kzayizyat
SAdayizyatas \>2\Sad
hIyeyAtAm \hA\hi
srAvayizyanti \srAvayizyat\sru
snAsyati \>1\>5
AkarRayizyanti \>8\AkarRayizyat
dEvyAs \dEva\dEvya
Alasya \=\>3
muzwikAt \>1\muzwika
hUyeya \>4\hu
puwayati \>1\>5
jApyeTe \jap\ji
kuSalI \kuSala\kuSalin
trAya \trE\tra
samudrAyati \>1\samudra
hvArayate \>1\hvf
kAlikA \=\kAlaka
jAgarARi \jAgara\jAgf
tude \>1\tuda
SatikAByas \Sataka\Satika
nAwayati \>1\naw
prArTanO \prArTanA\prArTana
vAsayema \>4\vas
loWyAvahe \luRW\luW
Sala \=\>1
gamam \>1\>2
tarIm \tara\tari
copayati \>1\kup
kuRqyAs \kuRqa\kuRqya
pAWI \pAWa\pAWin
akzEs \akza\akzan
akzRA \akzRa\akzan
rAte \>1\rAta\rAti
candati \>1\>3
tolayati \>1\tul
lApayanti \lApayat\lap
marqizyatas \>2\mfq
AsAn \Asa\Asan
kramayati \>1\>5
lazizyanti \>7\lazizyat
loWayitum \luRW\luW
tarpayizyatas \>2\tfp
deSikABis \deSaka\deSika
janayizyati \>1\>8
stavizyanti \stavizyat\stu
suKEs \suKA\suKa
pallavayizyati \>1\>7
avApyeTAm \<1>6\vap
saMsTAm \>1\saMsTa
mAyEs \mAyA\mAya
vAsaneByas \vAsanA\vAsana
karSitA \karSita\kfS
cala \=\>1
kArayizyanti \kArayizyat\kf
gayAByAm \>4\gaya
vArtABis \vArttA\vArtta
sarpayizyatas \>2\sfp
trapO \trapA\trapu
taruRi \>2\taruRa
rADyAni \>4\rADya
calati \>1\>3
jANgulyE \jANgula\jANguli
hUyE \>2\hu
arjitA \arjita\fj
uccAyAs \uccAya\ucca
asUyata \<1>4\>2\su
cAyayanti \cAyayat\ci
aNgiras \=\>2
INKizyanti \>7\INKizyat
Darze \Darza\Dfz
GAwayizyate \>1\Gaw
mAtreByas \mAtrA\mAtra
SIkizyate \>1\>6
lAYCizyatas \>2\>7
muktayA \>2\muktA
aruRe \>2\aruRa\aruRi
pAdayizyanti \pAdayizyat\pad
jIyetAm \ji\jyA
mARqavyAs \mARqava\mARqavya
tejayanti \tejayat\tij
gavezayizyanti \>9\gavezayizyat
saraRyos \saraRa\saraRi\saraRyu
EzetAm \Iz\iz
meDAByAm \>4\meDa
pAcikAs \>1\pAcaka
mUzyA \mUza\mUzya
girI \>1\giri
CadyE \>2\Cadi
pAcye \pAcya\pac
prAcyas \>1\>3
kawIs \>1\kawi
rAvaRI \rAvaRa\rAvaRi
sarpyE \sarpa\sfp
DAnayos \>3\DAnA
cikziyima \<2>4\kzI
apsarAyizyati \>1\apsaras
nodayatAm \>2\nud
bimbe \bimbA\bimba
pfRImas \>5\pF
pAyAm \>3\pAya\pa
kuwwanyO \kuwwanI\kuwwana
vAsayitArO \>6\vas
SraTayatAm \>2\>6
ramBe \ramBA\ramBa
satyas \>1\>3\satI
BAsye \>2\BAsya
madayizRvAm \mAdayitnu\madayitnu
nAkO \nAka\nAku
UDasya \=\UDan
kArayitA \kArayitf\kf
tozayizyanti \tozayizyat\tuz
saraRis \>1\saraRa
aruzyAs \arivas\aruza
Socayizyatas \>2\Suc
sIyevahi \sA\si
powayate \>1\puw
lapizyati \>1\>6
pavitrayati \>1\>4
sAdayAmahE \sad\svad
nanda \=\>1
viBvA \viBU\viBvan
gfhya \=\grah
kuRqizyate \>1\>6
harzanti \harzat\hfz
cakrARAm \cakrARa\cakra
Bojam \>1\Buj
raRyate \>1\>4
BAvikAm \BAvaka\BAvika
niw \niS\niSA
SocitA \Socita\Suc
banDayati \>1\>5
apas \=\>2
pramadAByas \>4\pramada
dudUzyanti \>8\dudUzyat
plozizyati \>1\pluz
senAni \>2\senAnI
maDusyatAm \>2\>6
rajanyO \rajanI\rajana
mAMse \>1\mAMsa
ruqByas \ruh\ruz
aBrAyizyati \>1\aBra
OcityA \OcitI\Ocitya
dudUzyatAm \>2\>8
jayA \>2\jaya
kutsatAm \>2\>4
UrRAByas \>4\UrRa
uttareByas \uttarA\uttara
vAryAm \vAri\vArya
sevyeran \>5\sIv
tizWanti \sTA\tizWat
pUyAvahe \>5\>6
nakzye \>2\nakzya
EDyanta \eD\inD
limpatas \>2\>3\lip
Asayeyur \>6\as
plAvayatas \>2\plu
garjizyati \>1\>6
japezu \japA\japa
yaBati \>1\>3
JampAnAm \>3\Jampa
pUryE \pF\pUra
Sozayizyatas \>2\Suz
durgatO \durgata\durgati
bfhatyE \>2\bfhatI
svaYjayati \>1\>5
damBizyatas \>2\daB
dvAnavatyos \dvAnavata\dvAnavati
karmikARAm \karmaka\karmika
mahayizyati \>1\>8
SakAyAs \Saka\Sakan
rakzayatas \>2\>6
kanyAs \>1\kanya
darpayizyate \>1\dfp
leKizyati \>1\liK
kzapayate \>1\kzI
kASayizyatas \>2\>9
rocanEs \rocanA\rocana
loWayetam \luRW\luW
saNKyayA \>2\saNKyA
mokzyatas \>2\muc
ASinI \>1\ASina
ajyE \>2\aYj
hlAdayanti \>6\hlAdayat
boDyA \boDi\boDya
cezwayatas \>2\>6
raTyas \>1\raTI
daDIcA \daDIca\daDyac
vAsavIs \vAsava\vAsavi
mantrayitA \>4\mantrayita
INKayizyate \>1\>8
muzwikas \>1\muzwikA
duzyantI \duzyanta\duzyat
DAsyanti \>6\DAsyat
Asayatu \>5\as
SArvariRe \SArvarI\SArvarin
acAmas \aYc\cam
sUnO \sUnA\sUnu
avayas \avi\vA
sItAByas \>4\sIta
ISAyAm \>3\ISa
yABis \ya\yad
aruRas \>1\>3\ruD
prArTanayA \>2\prArTanA
dAkze \dAkza\dAkzi
Sakye \>2\Sakya
hrAsayizyati \>1\hras
Sezye \SI\Sezya\Siz
kzezyanti \kzI\kzezyat\kzi
girayizyate \>1\gF
karuRas \>1\karuRA
pradiSas \=\>2
Sasyemahi \>6\SaMs
rocaneByas \rocanA\rocana
yAva \=\>2
arus \=\>1\rA
gamayizyatas \>2\>9
banDizyati \>1\>6
DArayizyate \>1\Df
lUnAm \>3\lUna
javatas \>2\>3\jU
carizyatas \>2\>7
kzapayizyate \>1\kzI
pAlayati \>1\>6
kAzayatAm \>2\kaz
garhizyatas \>2\>7
kAmpilyO \kAmpila\kAmpilya
rezyante \ri\riz
tfpyanti \>5\tfpyat
ilayatAm \>2\>6
lala \=\>1\lA
pArayevahi \pF\pf
Dvanayate \>1\>5
dApayizyati \>1\>9
anupAtI \anupAta\anupAtin
gAhe \>1\gAha
BAdBis \BAs\BAt
BAratyO \BAratI\BArata
vfzAm \vfza\vfzan
SakAt \Saka\Sakan
dfBye \>2\dfBya
vartikayos \>3\vartaka\vartikA
ASayatas \>2\>3\aS
karzayati \>1\kfz
aDukzata \<1>3\duh
hvArayatas \>2\hvf
ArADanasya \>3\ArADanA
cakAsye \>2\cakAsya
mApyeta \>5\mI
sambanDinos \>2\>3
lAsayizyate \>1\las
gaRye \>2\gaRya
tanvAm \tanU\tanu
kzAmayatas \>2\kzam
paRqAya \>2\paRqa
Bojayizyanti \Bojayizyat\Buj
sItABis \>3\sIta
mEtre \mEtra\mEtri
udanyatas \>2\>5
pratiBasya \>3\pratiBA
jIvikAyAm \>3\jIvaka
loWayeyATAm \luRW\luW
varzayA \>2\varzA
yiyAsyatas \<2>6\>2
pArayAvahE \pF\pf
ujjayinIm \>1\>2
fcCate \>1\>5
parAcInAm \>4\parAcIna
rezayizyanti \rezayizyat\riz
vApayizyete \>9\vap
SAstri \SAstf\SAstrin
SAtayati \>1\Sad
pO \pA\pa
narmadABis \>3\narmada
tarizyanti \tF\tarizyat
carcAByAm \>4\carca
BUzitA \>3\BUzita
lAlAyAs \>3\lAla
gayAm \>1\gaya
OcityAs \OcitI\Ocitya
mApayeyam \>7\mI
rudatas \>2\>4
jagDO \jagDa\jagDi
barhizyati \>1\bfh
yoDI \yoDa\yoDin
vezARi \veza\viz
harizyate \>1\hf
avyayas \>1\vyA
mfdam \>2\mfdA
Dayatas \>2\DA
DfzRutas \>3\>5
Daram \>1\DarA
candrikAyAm \>3\candraka
pASayati \>1\>4
kuntI \=\kunta\kunti
ABas \>1\ABA
Uhatur \>4\vah
